customer_id,Car_id,Purchase_Date,Customer_Name,Customer_Gender,Customer_Country,Customer_City,Customer_Age,Customer_Annual_Income,Company,Body_Style_Model,Engine,Transmission,Color,year_of_model,Price
2771,HUN-MID-849,10/01/2023,Shaikha Al-Kuwari,FEMALE,Algeria,Oran,42,83486,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2023,52500
2772,HUN-MID-848,10/01/2023,Sultan Al-Dosari,MALE,Morocco,Tangier,43,418342,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2023,71200
2773,HUN-MID-841,10/01/2023,Yousef Al-Ajmi,MALE,Qatar,Al Wakrah,40,129304,hyundai,SEDAN i20,Overhead Camshaft,Auto,White,2023,28210
2774,HUN-MID-845,12/01/2023,Heba Ali,FEMALE,Egypt,Qena,33,106523,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2023,27500
2775,HUN-MID-843,12/01/2023,Jaber Al-Marri,MALE,Algeria,Constantine,49,496543,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2023,30210
2776,HUN-MID-845,12/01/2023,Nadia Bouzid,FEMALE,Saudi Arabia,Jeddah,55,359765,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2023,27500
2777,HUN-MID-846,12/01/2023,Khalaf Al-Enezi,MALE,United Arab Emirates,Sharjah,47,94000,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2023,17200
2778,HUN-MID-849,12/01/2023,Tariq Al-Majali,MALE,Morocco,Rabat,37,483903,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2023,52500
2779,HUN-MID-844,12/01/2023,Salma Al-Zadjali,FEMALE,Bahrain,Muharraq,36,350677,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2023,69300
2780,HUN-MID-840,12/01/2023,Noor Al-Suwaidi,FEMALE,Tunisia,Sfax,37,351349,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2023,27500
2781,HUN-MID-844,12/01/2023,Hana Al-Dhaheri,FEMALE,Tunisia,Gafsa,41,89784,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2023,69300
2782,HUN-MID-848,12/01/2023,Salwa Al-Lawati,FEMALE,Bahrain,Sitra,35,97915,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Grey,2023,71200
2783,HUN-MID-849,12/01/2023,Noor Al-Kuwari,FEMALE,Tunisia,Bizerte,35,75125,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2023,52500
2784,HUN-MID-842,12/01/2023,Hind Al-Mazrouei,FEMALE,Kuwait,Fahaheel,55,329055,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2023,29600
2785,HUN-MID-845,12/01/2023,Mohammed Al-Maktoum,MALE,United Arab Emirates,Fujairah,55,329866,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2023,27500
2786,HUN-MID-841,13/01/2023,Rajae El-Bakkali,FEMALE,Qatar,Al Rayyan,42,145796,hyundai,SEDAN i20,Overhead Camshaft,Auto,Black,2023,28210
2787,HUN-MID-844,13/01/2023,Salem Al-Qahtani,MALE,Oman,Muscat,43,273448,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2023,69300
2788,HUN-MID-840,13/01/2023,Noura Al-Harthy,FEMALE,Tunisia,Sfax,35,243504,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2023,27500
2789,HUN-MID-842,13/01/2023,Dana Al-Rumaithi,FEMALE,Algeria,Algiers,36,318425,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2023,29600
2790,HUN-MID-845,13/01/2023,Turki Al-Otaibi,MALE,Algeria,Annaba,43,465714,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2023,27500
2791,HUN-MID-848,13/01/2023,Tariq Al-Majali,MALE,United Arab Emirates,Sharjah,37,248394,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2023,71200
2792,HUN-MID-842,13/01/2023,Bader Al-Sabah,MALE,Bahrain,Manama,48,171507,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2023,29600
2793,HUN-MID-842,13/01/2023,Ziad Al-Masri,MALE,United Arab Emirates,Sharjah,50,280791,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2023,29600
2794,HUN-MID-845,13/01/2023,Khalid Al-Fadhli,MALE,Morocco,Tangier,47,63960,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2023,27500
2795,HUN-MID-843,14/01/2023,Hicham El-Amrani,MALE,Jordan,Zarqa,44,226925,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2023,30210
2796,HUN-MID-848,14/01/2023,Mubarak Al-Rashidi,MALE,Bahrain,Manama,38,107483,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2023,71200
2797,HUN-MID-840,14/01/2023,Ahmed Al-Shehri,MALE,Morocco,Marrakesh,42,416456,hyundai,SEDAN i10,Overhead Camshaft,Auto,Blue,2023,27500
2798,HUN-MID-848,14/01/2023,Laith Al-Najjar,MALE,Saudi Arabia,Mecca,39,439875,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2023,71200
2799,HUN-MID-847,14/01/2023,Bader Al-Sabah,MALE,Oman,Sohar,48,62067,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2023,33800
2800,HUN-MID-840,17/01/2023,Amr Saleh,MALE,Egypt,Cairo,39,242481,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2023,27500
2801,HUN-MID-844,18/01/2023,Fady Shawky,MALE,Egypt,Cairo,43,306788,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2023,69300
2802,HUN-MID-846,19/01/2023,Ehab Zaki,MALE,Egypt,Giza,40,118074,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,White,2023,17200
2803,HUN-MID-845,22/01/2023,Said Al-Lawati,MALE,Morocco,Rabat,35,163612,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2023,27500
2804,HUN-MID-849,22/01/2023,Majid Al-Raisi,MALE,United Arab Emirates,Dubai,35,141514,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2023,52500
2805,HUN-MID-841,22/01/2023,Othman El-Alaoui,MALE,Oman,Muscat,49,247843,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2023,28210
2806,HUN-MID-840,22/01/2023,Jassim Al-Binali,MALE,Oman,Muscat,40,452658,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2023,27500
2807,HUN-MID-840,23/01/2023,Said Al-Harthy,MALE,Morocco,Rabat,41,102311,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2023,27500
2808,HUN-MID-843,23/01/2023,Lina Al-Hussein,FEMALE,Jordan,Irbid,46,414496,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2023,30210
2809,HUN-MID-846,23/01/2023,Mohammed Ben Ahmed,MALE,Oman,Muscat,35,143599,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2023,17200
2810,HUN-MID-849,23/01/2023,Noura Al-Qahtani,FEMALE,Saudi Arabia,Riyadh,50,170317,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2023,52500
2811,HUN-MID-848,25/01/2023,Saad Al-Kuwari,MALE,Saudi Arabia,Riyadh,52,217080,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2023,71200
2812,HUN-MID-847,25/01/2023,Hamad Al-Kuwari,MALE,Bahrain,A'ali,39,195291,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2023,33800
2813,HUN-MID-848,25/01/2023,Majid Al-Harthy,MALE,Qatar,Al Wakrah,45,144449,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2023,71200
2814,HUN-MID-846,26/01/2023,Khalid Al-Faisal,MALE,Bahrain,Manama,51,269676,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2023,17200
2815,HUN-MID-845,26/01/2023,Said Al-Busaidi,MALE,Saudi Arabia,Medina,42,169598,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2023,27500
2816,HUN-MID-846,26/01/2023,Khalid Al-Faisal,MALE,Saudi Arabia,Mecca,51,180756,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2023,17200
2817,HUN-MID-840,27/01/2023,Ayman Al-Majali,MALE,Morocco,Marrakesh,40,369274,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2023,27500
2818,HUN-MID-846,27/01/2023,Othman El-Bouazzaoui,MALE,Tunisia,Bizerte,41,498405,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2023,17200
2819,HUN-MID-842,27/01/2023,Abdelkader Ben Ali,MALE,Jordan,Aqaba,50,182886,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2023,29600
2820,HUN-MID-842,03/02/2023,Ali Al-Harthy,MALE,United Arab Emirates,Dubai,50,156015,hyundai,SEDAN i30,Overhead Camshaft,Auto,Grey,2023,29600
2821,HUN-MID-845,03/02/2023,Tariq Al-Zoubi,MALE,Saudi Arabia,Jeddah,55,461572,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2023,27500
2822,HUN-MID-849,03/02/2023,Nasser Al-Harbi,MALE,Morocco,Rabat,45,68267,hyundai,SUV CRETA,Overhead Camshaft,Auto,White,2023,52500
2823,HUN-MID-845,06/02/2023,Farida Mohamed,FEMALE,Egypt,Alexandria,33,220727,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Blue,2023,27500
2824,HUN-MID-845,06/02/2023,Ali Al-Habsi,MALE,Kuwait,Salmiya,53,329797,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2023,27500
2825,HUN-MID-842,06/02/2023,Noura Al-Harthy,FEMALE,Kuwait,Fahaheel,35,444136,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2023,29600
2826,HUN-MID-845,06/02/2023,Jassim Al-Kuwari,MALE,Saudi Arabia,Mecca,45,306276,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2023,27500
2827,HUN-MID-848,06/02/2023,Laith Al-Najjar,MALE,Algeria,Setif,39,166265,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2023,71200
2828,HUN-MID-849,06/02/2023,Bader Al-Hajeri,MALE,Jordan,Karak,48,421059,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2023,52500
2829,HUN-MID-845,06/02/2023,Youssef El-Fassi,MALE,Morocco,Rabat,47,229287,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2023,27500
2830,HUN-MID-847,06/02/2023,Sultan Al-Ghamdi,MALE,Saudi Arabia,Dammam,44,398407,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2023,33800
2831,HUN-MID-842,06/02/2023,Fatima Al-Youssoufi,FEMALE,Morocco,Marrakesh,39,245798,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2023,29600
2832,HUN-MID-840,06/02/2023,Saeed Al-Kuwari,MALE,Algeria,Blida,49,468834,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2023,27500
2833,HUN-MID-848,07/02/2023,Khawla Al-Hinai,FEMALE,Bahrain,Hamad Town,36,164073,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2023,71200
2834,HUN-MID-844,07/02/2023,Turki Al-Otaibi,MALE,Saudi Arabia,Riyadh,43,494174,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2023,69300
2835,HUN-MID-845,07/02/2023,Nasser Al-Kaabi,MALE,Oman,Sohar,50,349338,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2023,27500
2836,HUN-MID-842,07/02/2023,Youssef El-Fassi,MALE,Morocco,Tangier,47,372184,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2023,29600
2837,HUN-MID-846,07/02/2023,Laith Al-Najjar,MALE,Qatar,Al Rayyan,39,442863,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2023,17200
2838,HUN-MID-845,07/02/2023,Firas Al-Khasawneh,MALE,Kuwait,Farwaniya,37,62110,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2023,27500
2839,HUN-MID-847,07/02/2023,Saeed Al-Kuwari,MALE,Kuwait,Fahaheel,49,225727,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2023,33800
2840,HUN-MID-842,07/02/2023,Hamad Al-Azmi,MALE,Morocco,Fes,46,80786,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2023,29600
2841,HUN-MID-843,07/02/2023,Hassan Al-Emadi,MALE,Algeria,Setif,45,346876,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2023,30210
2842,HUN-MID-843,11/02/2023,Abdulaziz Al-Faisal,MALE,Bahrain,Hamad Town,52,280970,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2023,30210
2843,HUN-MID-846,11/02/2023,Hassan El-Khayat,MALE,Kuwait,Fahaheel,44,194109,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2023,17200
2844,HUN-MID-840,11/02/2023,Maryam Al-Mazrouei,FEMALE,Morocco,Marrakesh,46,247045,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2023,27500
2845,HUN-MID-842,13/02/2023,Fathi Ali,MALE,Egypt,Giza,36,484132,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2023,29600
2846,HUN-MID-847,13/02/2023,Faisal Al-Rashid,MALE,Oman,Muscat,40,292217,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2023,33800
2847,HUN-MID-845,13/02/2023,Reem Al-Rashid,FEMALE,United Arab Emirates,Dubai,37,207856,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2023,27500
2848,HUN-MID-846,13/02/2023,Jassim Al-Thani,MALE,Algeria,Algiers,42,422607,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2023,17200
2849,HUN-MID-843,13/02/2023,Fahad Al-Kuwari,MALE,Tunisia,Tunis,36,141960,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2023,30210
2850,HUN-MID-840,13/02/2023,Maha Al-Dosari,FEMALE,Saudi Arabia,Jeddah,44,176689,hyundai,SEDAN i10,Overhead Camshaft,Auto,Blue,2023,27500
2851,HUN-MID-846,17/02/2023,Ahmed Saad,MALE,Egypt,Alexandria,38,332744,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2023,17200
2852,HUN-MID-842,18/02/2023,Mohammad Al-Khatib,MALE,Saudi Arabia,Riyadh,50,152916,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2023,29600
2853,HUN-MID-843,18/02/2023,Noor Al-Suwaidi,FEMALE,Saudi Arabia,Dammam,37,252045,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,White,2023,30210
2854,HUN-MID-846,18/02/2023,Abdulrahman Al-Saadi,MALE,Saudi Arabia,Riyadh,41,263213,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2023,17200
2855,HUN-MID-845,18/02/2023,Amine Belhadj,MALE,Saudi Arabia,Jeddah,40,349179,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2023,27500
2856,HUN-MID-843,18/02/2023,Mehdi El-Kebir,MALE,Tunisia,Tunis,47,179732,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2023,30210
2857,HUN-MID-844,20/02/2023,Fahad Al-Mohannadi,MALE,Kuwait,Fahaheel,37,149189,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2023,69300
2858,HUN-MID-843,20/02/2023,Mohammed Al-Maktoum,MALE,Saudi Arabia,Jeddah,55,322297,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,White,2023,30210
2859,HUN-MID-840,20/02/2023,Youssef El-Haddadi,MALE,Oman,Muscat,46,320838,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2023,27500
2860,HUN-MID-849,22/02/2023,Ahmed Tarek,MALE,Egypt,Giza,55,387272,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2023,52500
2861,HUN-MID-847,24/02/2023,Tarek Abdelaziz,MALE,Egypt,Alexandria,33,138114,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2023,33800
2862,HUN-MID-842,03/03/2023,Dalia Ali,FEMALE,Egypt,Port Said,31,461014,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2023,29600
2863,HUN-MID-848,03/03/2023,Jassim Al-Thani,MALE,Saudi Arabia,Medina,42,74519,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2023,71200
2864,HUN-MID-849,03/03/2023,Dina Al-Hussein,FEMALE,Algeria,Setif,55,419813,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2023,52500
2865,HUN-MID-846,03/03/2023,Yacine Ben Ali,MALE,Algeria,Blida,52,258206,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Black,2023,17200
2866,HUN-MID-844,05/03/2023,Fawzi Ahmed,MALE,Egypt,Alexandria,52,316174,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2023,69300
2867,HUN-MID-849,14/03/2023,Adel Ali,MALE,Egypt,Giza,54,359764,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2023,52500
2868,HUN-MID-841,18/03/2023,Omar Al-Dhaheri,MALE,Qatar,Al Rayyan,39,226845,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2023,28210
2869,HUN-MID-841,18/03/2023,Zinedine Ben Ahmed,MALE,Oman,Ibri,54,480484,hyundai,SEDAN i20,Overhead Camshaft,Auto,Grey,2023,28210
2870,HUN-MID-845,18/03/2023,Mubarak Al-Ajmi,MALE,Jordan,Zarqa,37,210912,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2023,27500
2871,HUN-MID-840,21/03/2023,Ali Mahmoud,MALE,Egypt,Cairo,44,93013,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2023,27500
2872,HUN-MID-848,21/03/2023,Hassan Al-Falasi,MALE,Tunisia,Bizerte,49,330273,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2023,71200
2873,HUN-MID-843,21/03/2023,Abdulaziz Al-Rashid,MALE,United Arab Emirates,Abu Dhabi,51,71210,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2023,30210
2874,HUN-MID-844,21/03/2023,Abdelkader Ben Salah,MALE,Morocco,Casablanca,54,373288,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2023,69300
2875,HUN-MID-840,22/03/2023,Yousef Al-Ajmi,MALE,Jordan,Aqaba,40,93032,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2023,27500
2876,HUN-MID-843,22/03/2023,Sultan Al-Qahtani,MALE,Saudi Arabia,Mecca,42,206023,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,White,2023,30210
2877,HUN-MID-840,22/03/2023,Saad Al-Mohannadi,MALE,Morocco,Marrakesh,45,144078,hyundai,SEDAN i10,Overhead Camshaft,Auto,Blue,2023,27500
2878,HUN-MID-848,22/03/2023,Talal Al-Kandari,MALE,United Arab Emirates,Dubai,37,378402,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Grey,2023,71200
2879,HUN-MID-849,25/03/2023,Fahad Al-Binali,MALE,Oman,Salalah,36,454635,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2023,52500
2880,HUN-MID-845,25/03/2023,Saad Al-Misnad,MALE,United Arab Emirates,Dubai,43,168744,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2023,27500
2881,HUN-MID-848,25/03/2023,Abdulaziz Al-Qahtani,MALE,Kuwait,Salmiya,37,329662,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2023,71200
2882,HUN-MID-842,29/03/2023,Hamed Al-Harthy,MALE,Bahrain,Muharraq,41,480896,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2023,29600
2883,HUN-MID-849,29/03/2023,Latifa Al-Binali,FEMALE,Tunisia,Gabes,39,326071,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2023,52500
2884,HUN-MID-844,29/03/2023,Imane El-Khayat,FEMALE,Tunisia,Tunis,35,428918,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2023,69300
2885,HUN-MID-842,29/03/2023,Sara Al-Qahtani,FEMALE,Kuwait,Kuwait City,47,175702,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2023,29600
2886,HUN-MID-847,31/03/2023,Majid Al-Khalili,MALE,Morocco,Casablanca,43,260251,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2023,33800
2887,HUN-MID-849,31/03/2023,Haya Al-Harbi,FEMALE,Saudi Arabia,Riyadh,49,433778,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2023,52500
2888,HUN-MID-849,31/03/2023,Fahad Al-Mohannadi,MALE,Kuwait,Hawalli,37,178102,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2023,52500
2889,HUN-MID-845,01/04/2023,Hala Tarek,FEMALE,Egypt,Alexandria,32,367081,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2023,27500
2890,HUN-MID-847,02/04/2023,Sultan Al-Faisal,MALE,United Arab Emirates,Dubai,50,408383,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2023,33800
2891,HUN-MID-842,02/04/2023,Fahad Al-Binali,MALE,Qatar,Al Khor,36,385209,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2023,29600
2892,HUN-MID-845,02/04/2023,Khalid Al-Qahtani,MALE,Morocco,Casablanca,42,474984,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2023,27500
2893,HUN-MID-840,03/04/2023,Faisal Al-Dosari,MALE,Jordan,Aqaba,44,496823,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2023,27500
2894,HUN-MID-848,03/04/2023,Amine Belhadj,MALE,Algeria,Oran,40,165149,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2023,71200
2895,HUN-MID-845,03/04/2023,Samir Al-Kurdi,MALE,Kuwait,Kuwait City,40,459974,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2023,27500
2896,HUN-MID-841,03/04/2023,Hessa Al-Mansoori,FEMALE,Kuwait,Hawalli,41,192204,hyundai,SEDAN i20,Overhead Camshaft,Auto,Blue,2023,28210
2897,HUN-MID-849,03/04/2023,Khawla Al-Hinai,FEMALE,Algeria,Algiers,36,264846,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2023,52500
2898,HUN-MID-847,13/04/2023,Hassan Al-Dhaheri,MALE,Qatar,Doha,39,86927,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2023,33800
2899,HUN-MID-847,13/04/2023,Jassim Al-Misnad,MALE,United Arab Emirates,Sharjah,53,102511,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2023,33800
2900,HUN-MID-846,13/04/2023,Othman El-Bouazzaoui,MALE,Bahrain,Manama,41,485395,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2023,17200
2901,HUN-MID-846,16/04/2023,Khalfan Al-Harthy,MALE,Bahrain,Manama,51,278605,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Black,2023,17200
2902,HUN-MID-841,16/04/2023,Fatima Al-Maktoum,FEMALE,Kuwait,Kuwait City,43,207827,hyundai,SEDAN i20,Overhead Camshaft,Auto,Blue,2023,28210
2903,HUN-MID-842,16/04/2023,Zinedine Ben Amar,MALE,Oman,Ibri,51,357220,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2023,29600
2904,HUN-MID-846,16/04/2023,Faisal Al-Rashid,MALE,Oman,Muscat,43,170317,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,White,2023,17200
2905,HUN-MID-841,18/04/2023,Fatma Fathy,FEMALE,Egypt,Alexandria,42,211269,hyundai,SEDAN i20,Overhead Camshaft,Auto,Grey,2023,28210
2906,HUN-MID-841,23/04/2023,Zahra Ben Salah,FEMALE,Morocco,Casablanca,40,112732,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2023,28210
2907,HUN-MID-844,23/04/2023,Abdulaziz Al-Harbi,MALE,Jordan,Irbid,51,302429,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2023,69300
2908,HUN-MID-840,23/04/2023,Yacine Ben Amar,MALE,United Arab Emirates,Dubai,48,115465,hyundai,SEDAN i10,Overhead Camshaft,Auto,Grey,2023,27500
2909,HUN-MID-842,24/04/2023,Mohamed Hossam,MALE,Egypt,Alexandria,35,476179,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2023,29600
2910,HUN-MID-843,29/04/2023,Majed Al-Sulaiti,MALE,Saudi Arabia,Riyadh,45,313810,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,White,2023,30210
2911,HUN-MID-842,29/04/2023,Faisal Al-Dosari,MALE,Morocco,Rabat,44,142909,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2023,29600
2912,HUN-MID-844,29/04/2023,Khalid Al-Thani,MALE,Jordan,Zarqa,45,152828,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2023,69300
2913,HUN-MID-842,29/04/2023,Amina Al-Shehhi,FEMALE,Jordan,Amman,38,251236,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2023,29600
2914,HUN-MID-847,29/04/2023,Salem Al-Harbi,MALE,Saudi Arabia,Riyadh,48,471767,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2023,33800
2915,HUN-MID-843,29/04/2023,Omar Al-Tamimi,MALE,Saudi Arabia,Riyadh,39,486251,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2023,30210
2916,HUN-MID-840,29/04/2023,Faisal Al-Zaabi,MALE,Kuwait,Kuwait City,44,101103,hyundai,SEDAN i10,Overhead Camshaft,Auto,Grey,2023,27500
2917,HUN-MID-847,29/04/2023,Sami Al-Hussein,MALE,Oman,Barka,40,360733,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2023,33800
2918,HUN-MID-841,29/04/2023,Nadia Bouzid,FEMALE,Algeria,Algiers,55,144308,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2023,28210
2919,HUN-MID-841,30/04/2023,Fady Farouk,MALE,Egypt,Cairo,40,344937,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2023,28210
2920,HUN-MID-847,30/04/2023,Khalaf Al-Enezi,MALE,Jordan,Zarqa,47,396047,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2023,33800
2921,HUN-MID-846,30/04/2023,Salwa Al-Lawati,FEMALE,Morocco,Rabat,35,444504,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2023,17200
2922,HUN-MID-849,30/04/2023,Amine Belhadj,MALE,Oman,Muscat,40,382812,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2023,52500
2923,HUN-MID-847,30/04/2023,Omar Al-Hadidi,MALE,Oman,Salalah,39,166988,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2023,33800
2924,HUN-MID-844,30/04/2023,Hicham El-Amrani,MALE,Oman,Barka,44,460041,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2023,69300
2925,HUN-MID-847,30/04/2023,Mehdi El-Kebir,MALE,Tunisia,Tunis,47,444434,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2023,33800
2926,HUN-MID-842,30/04/2023,Salma Al-Zadjali,FEMALE,Morocco,Agadir,36,398884,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2023,29600
